block_id,corridor_id,section_id,track_id,start_time,end_time,available_duration_minutes,traffic_level,permitted_departments,disconnection_available,supported_disconnection_types,available_teams,available_equipment,status,synthetic_data
BLOCK-000177,COR-05,SEC-14,GFC-UP,2026-09-02T11:14:00,2026-09-02T14:00:00,166,Peak,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000178,COR-05,SEC-14,GFC-DOWN,2026-09-02T11:14:00,2026-09-02T14:00:00,166,Peak,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000179,COR-05,SEC-14,GFC-UP,2026-09-02T21:30:00,2026-09-02T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000180,COR-05,SEC-14,GFC-DOWN,2026-09-02T21:30:00,2026-09-02T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000181,COR-05,SEC-15,GFC-UP,2026-09-02T00:00:00,2026-09-02T05:00:00,300,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000182,COR-05,SEC-15,GFC-DOWN,2026-09-02T00:00:00,2026-09-02T05:00:00,300,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000183,COR-05,SEC-15,GFC-UP,2026-09-02T10:00:00,2026-09-02T14:00:00,240,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000184,COR-05,SEC-15,GFC-DOWN,2026-09-02T10:00:00,2026-09-02T14:00:00,240,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000185,COR-05,SEC-15,GFC-UP,2026-09-02T21:30:00,2026-09-02T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000186,COR-05,SEC-15,GFC-DOWN,2026-09-02T21:30:00,2026-09-02T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000187,COR-01,SEC-01,GNC-UP,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000188,COR-01,SEC-01,GNC-DOWN,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000189,COR-01,SEC-01,GNC-UP,2026-09-03T10:31:00,2026-09-03T14:00:00,209,Medium,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000190,COR-01,SEC-01,GNC-DOWN,2026-09-03T10:31:00,2026-09-03T14:00:00,209,Medium,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000191,COR-01,SEC-01,GNC-UP,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000192,COR-01,SEC-01,GNC-DOWN,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000193,COR-01,SEC-02,GNC-UP,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000194,COR-01,SEC-02,GNC-DOWN,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000195,COR-01,SEC-02,GNC-UP,2026-09-03T10:01:00,2026-09-03T14:00:00,239,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000196,COR-01,SEC-02,GNC-DOWN,2026-09-03T10:01:00,2026-09-03T14:00:00,239,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000197,COR-01,SEC-02,GNC-UP,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000198,COR-01,SEC-02,GNC-DOWN,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000199,COR-01,SEC-03,GNC-UP,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000200,COR-01,SEC-03,GNC-DOWN,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000201,COR-01,SEC-03,GNC-UP,2026-09-03T10:00:00,2026-09-03T14:00:00,240,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000202,COR-01,SEC-03,GNC-DOWN,2026-09-03T10:00:00,2026-09-03T14:00:00,240,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000203,COR-01,SEC-03,GNC-UP,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000204,COR-01,SEC-03,GNC-DOWN,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000205,COR-02,SEC-04,GEC-UP,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000206,COR-02,SEC-04,GEC-DOWN,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000207,COR-02,SEC-04,GEC-UP,2026-09-03T10:50:00,2026-09-03T14:00:00,190,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000208,COR-02,SEC-04,GEC-DOWN,2026-09-03T10:50:00,2026-09-03T14:00:00,190,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000209,COR-02,SEC-04,GEC-UP,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000210,COR-02,SEC-04,GEC-DOWN,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000211,COR-02,SEC-05,GEC-UP,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000212,COR-02,SEC-05,GEC-DOWN,2026-09-03T00:00:00,2026-09-03T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000213,COR-02,SEC-05,GEC-UP,2026-09-03T10:43:00,2026-09-03T14:00:00,197,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000214,COR-02,SEC-05,GEC-DOWN,2026-09-03T10:43:00,2026-09-03T14:00:00,197,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-000215,COR-02,SEC-05,GEC-UP,2026-09-03T21:30:00,2026-09-03T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
