movement_id,train_id,train_name,train_type,corridor_id,section_id,operating_date,scheduled_entry,scheduled_exit,priority,maximum_permissible_delay_minutes,synthetic_data
MOVE-000558,SUB-042,Gati Suburban 042,Suburban,COR-02,SEC-05,2026-09-10,2026-09-10T10:38:00,2026-09-10T10:49:00,6,8,True
MOVE-000559,GDS-043,Gati Freight 043,Goods,COR-02,SEC-05,2026-09-10,2026-09-10T15:31:00,2026-09-10T15:50:00,4,30,True
MOVE-000560,EXP-044,Gati Express 044,Express,COR-02,SEC-05,2026-09-10,2026-09-10T20:19:00,2026-09-10T20:35:00,9,5,True
MOVE-000561,SUB-051,Gati Suburban 051,Suburban,COR-02,SEC-06,2026-09-10,2026-09-10T06:19:00,2026-09-10T06:31:00,6,8,True
MOVE-000562,GDS-052,Gati Freight 052,Goods,COR-02,SEC-06,2026-09-10,2026-09-10T09:59:00,2026-09-10T10:23:00,4,30,True
MOVE-000563,EXP-053,Gati Express 053,Express,COR-02,SEC-06,2026-09-10,2026-09-10T15:19:00,2026-09-10T15:31:00,9,5,True
MOVE-000564,PAS-054,Jan Pragati Passenger 054,Passenger,COR-02,SEC-06,2026-09-10,2026-09-10T21:04:00,2026-09-10T21:20:00,7,10,True
MOVE-000565,GDS-061,Gati Freight 061,Goods,COR-03,SEC-07,2026-09-10,2026-09-10T05:55:00,2026-09-10T06:23:00,4,30,True
MOVE-000566,EXP-062,Gati Express 062,Express,COR-03,SEC-07,2026-09-10,2026-09-10T10:16:00,2026-09-10T10:31:00,9,5,True
MOVE-000567,PAS-063,Jan Pragati Passenger 063,Passenger,COR-03,SEC-07,2026-09-10,2026-09-10T16:01:00,2026-09-10T16:14:00,7,10,True
MOVE-000568,SUB-064,Gati Suburban 064,Suburban,COR-03,SEC-07,2026-09-10,2026-09-10T18:33:00,2026-09-10T18:44:00,6,8,True
MOVE-000569,EXP-071,Gati Express 071,Express,COR-03,SEC-08,2026-09-10,2026-09-10T06:22:00,2026-09-10T06:30:00,9,5,True
MOVE-000570,PAS-072,Jan Pragati Passenger 072,Passenger,COR-03,SEC-08,2026-09-10,2026-09-10T10:16:00,2026-09-10T10:32:00,7,10,True
MOVE-000571,SUB-073,Gati Suburban 073,Suburban,COR-03,SEC-08,2026-09-10,2026-09-10T16:09:00,2026-09-10T16:26:00,6,8,True
MOVE-000572,GDS-074,Gati Freight 074,Goods,COR-03,SEC-08,2026-09-10,2026-09-10T20:19:00,2026-09-10T20:39:00,4,30,True
MOVE-000573,PAS-081,Jan Pragati Passenger 081,Passenger,COR-03,SEC-09,2026-09-10,2026-09-10T06:26:00,2026-09-10T06:48:00,7,10,True
MOVE-000574,SUB-082,Gati Suburban 082,Suburban,COR-03,SEC-09,2026-09-10,2026-09-10T09:48:00,2026-09-10T09:58:00,6,8,True
MOVE-000575,GDS-083,Gati Freight 083,Goods,COR-03,SEC-09,2026-09-10,2026-09-10T14:05:00,2026-09-10T14:24:00,4,30,True
MOVE-000576,EXP-084,Gati Express 084,Express,COR-03,SEC-09,2026-09-10,2026-09-10T20:01:00,2026-09-10T20:14:00,9,5,True
MOVE-000577,SUB-091,Gati Suburban 091,Suburban,COR-04,SEC-10,2026-09-10,2026-09-10T05:53:00,2026-09-10T06:05:00,6,8,True
MOVE-000578,GDS-092,Gati Freight 092,Goods,COR-04,SEC-10,2026-09-10,2026-09-10T10:10:00,2026-09-10T10:37:00,4,30,True
MOVE-000579,EXP-093,Gati Express 093,Express,COR-04,SEC-10,2026-09-10,2026-09-10T14:01:00,2026-09-10T14:13:00,9,5,True
MOVE-000580,PAS-094,Jan Pragati Passenger 094,Passenger,COR-04,SEC-10,2026-09-10,2026-09-10T18:53:00,2026-09-10T19:05:00,7,10,True
MOVE-000581,GDS-101,Gati Freight 101,Goods,COR-04,SEC-11,2026-09-10,2026-09-10T05:23:00,2026-09-10T05:44:00,4,30,True
MOVE-000582,EXP-102,Gati Express 102,Express,COR-04,SEC-11,2026-09-10,2026-09-10T09:32:00,2026-09-10T09:43:00,9,5,True
MOVE-000583,PAS-103,Jan Pragati Passenger 103,Passenger,COR-04,SEC-11,2026-09-10,2026-09-10T14:18:00,2026-09-10T14:38:00,7,10,True
MOVE-000584,SUB-104,Gati Suburban 104,Suburban,COR-04,SEC-11,2026-09-10,2026-09-10T19:40:00,2026-09-10T19:57:00,6,8,True
MOVE-000585,EXP-111,Gati Express 111,Express,COR-04,SEC-12,2026-09-10,2026-09-10T05:02:00,2026-09-10T05:10:00,9,5,True
MOVE-000586,PAS-112,Jan Pragati Passenger 112,Passenger,COR-04,SEC-12,2026-09-10,2026-09-10T11:14:00,2026-09-10T11:35:00,7,10,True
MOVE-000587,SUB-113,Gati Suburban 113,Suburban,COR-04,SEC-12,2026-09-10,2026-09-10T14:22:00,2026-09-10T14:39:00,6,8,True
MOVE-000588,GDS-114,Gati Freight 114,Goods,COR-04,SEC-12,2026-09-10,2026-09-10T19:43:00,2026-09-10T20:05:00,4,30,True
MOVE-000589,PAS-121,Jan Pragati Passenger 121,Passenger,COR-05,SEC-13,2026-09-10,2026-09-10T05:32:00,2026-09-10T05:47:00,7,10,True
MOVE-000590,SUB-122,Gati Suburban 122,Suburban,COR-05,SEC-13,2026-09-10,2026-09-10T09:31:00,2026-09-10T09:47:00,6,8,True
MOVE-000591,GDS-123,Gati Freight 123,Goods,COR-05,SEC-13,2026-09-10,2026-09-10T15:25:00,2026-09-10T15:49:00,4,30,True
MOVE-000592,EXP-124,Gati Express 124,Express,COR-05,SEC-13,2026-09-10,2026-09-10T21:06:00,2026-09-10T21:16:00,9,5,True
MOVE-000593,SUB-131,Gati Suburban 131,Suburban,COR-05,SEC-14,2026-09-10,2026-09-10T06:51:00,2026-09-10T07:09:00,6,8,True
MOVE-000594,GDS-132,Gati Freight 132,Goods,COR-05,SEC-14,2026-09-10,2026-09-10T10:27:00,2026-09-10T10:55:00,4,30,True
MOVE-000595,EXP-133,Gati Express 133,Express,COR-05,SEC-14,2026-09-10,2026-09-10T14:28:00,2026-09-10T14:41:00,9,5,True
MOVE-000596,PAS-134,Jan Pragati Passenger 134,Passenger,COR-05,SEC-14,2026-09-10,2026-09-10T18:17:00,2026-09-10T18:31:00,7,10,True
MOVE-000597,GDS-141,Gati Freight 141,Goods,COR-05,SEC-15,2026-09-10,2026-09-10T05:22:00,2026-09-10T05:52:00,4,30,True
MOVE-000598,EXP-142,Gati Express 142,Express,COR-05,SEC-15,2026-09-10,2026-09-10T11:02:00,2026-09-10T11:18:00,9,5,True
MOVE-000599,PAS-143,Jan Pragati Passenger 143,Passenger,COR-05,SEC-15,2026-09-10,2026-09-10T14:31:00,2026-09-10T14:43:00,7,10,True
MOVE-000600,SUB-144,Gati Suburban 144,Suburban,COR-05,SEC-15,2026-09-10,2026-09-10T21:08:00,2026-09-10T21:19:00,6,8,True
MOVE-000601,SUB-001,Gati Suburban 001,Suburban,COR-01,SEC-01,2026-09-11,2026-09-11T05:19:00,2026-09-11T05:35:00,6,8,True
MOVE-000602,GDS-002,Gati Freight 002,Goods,COR-01,SEC-01,2026-09-11,2026-09-11T10:42:00,2026-09-11T11:03:00,4,30,True
MOVE-000603,EXP-003,Gati Express 003,Express,COR-01,SEC-01,2026-09-11,2026-09-11T15:11:00,2026-09-11T15:24:00,9,5,True
MOVE-000604,PAS-004,Jan Pragati Passenger 004,Passenger,COR-01,SEC-01,2026-09-11,2026-09-11T20:01:00,2026-09-11T20:16:00,7,10,True
MOVE-000605,GDS-011,Gati Freight 011,Goods,COR-01,SEC-02,2026-09-11,2026-09-11T05:00:00,2026-09-11T05:23:00,4,30,True
MOVE-000606,EXP-012,Gati Express 012,Express,COR-01,SEC-02,2026-09-11,2026-09-11T09:30:00,2026-09-11T09:40:00,9,5,True
MOVE-000607,PAS-013,Jan Pragati Passenger 013,Passenger,COR-01,SEC-02,2026-09-11,2026-09-11T15:36:00,2026-09-11T15:57:00,7,10,True
MOVE-000608,SUB-014,Gati Suburban 014,Suburban,COR-01,SEC-02,2026-09-11,2026-09-11T19:50:00,2026-09-11T20:04:00,6,8,True
MOVE-000609,EXP-021,Gati Express 021,Express,COR-01,SEC-03,2026-09-11,2026-09-11T05:47:00,2026-09-11T05:58:00,9,5,True
MOVE-000610,PAS-022,Jan Pragati Passenger 022,Passenger,COR-01,SEC-03,2026-09-11,2026-09-11T09:10:00,2026-09-11T09:30:00,7,10,True
MOVE-000611,SUB-023,Gati Suburban 023,Suburban,COR-01,SEC-03,2026-09-11,2026-09-11T15:41:00,2026-09-11T15:58:00,6,8,True
MOVE-000612,GDS-024,Gati Freight 024,Goods,COR-01,SEC-03,2026-09-11,2026-09-11T20:07:00,2026-09-11T20:33:00,4,30,True
MOVE-000613,PAS-031,Jan Pragati Passenger 031,Passenger,COR-02,SEC-04,2026-09-11,2026-09-11T06:37:00,2026-09-11T06:56:00,7,10,True
MOVE-000614,SUB-032,Gati Suburban 032,Suburban,COR-02,SEC-04,2026-09-11,2026-09-11T09:50:00,2026-09-11T10:04:00,6,8,True
MOVE-000615,GDS-033,Gati Freight 033,Goods,COR-02,SEC-04,2026-09-11,2026-09-11T15:07:00,2026-09-11T15:34:00,4,30,True
MOVE-000616,EXP-034,Gati Express 034,Express,COR-02,SEC-04,2026-09-11,2026-09-11T19:27:00,2026-09-11T19:41:00,9,5,True
MOVE-000617,SUB-041,Gati Suburban 041,Suburban,COR-02,SEC-05,2026-09-11,2026-09-11T05:37:00,2026-09-11T05:50:00,6,8,True
MOVE-000618,GDS-042,Gati Freight 042,Goods,COR-02,SEC-05,2026-09-11,2026-09-11T11:22:00,2026-09-11T11:43:00,4,30,True
MOVE-000619,EXP-043,Gati Express 043,Express,COR-02,SEC-05,2026-09-11,2026-09-11T15:26:00,2026-09-11T15:38:00,9,5,True
MOVE-000620,PAS-044,Jan Pragati Passenger 044,Passenger,COR-02,SEC-05,2026-09-11,2026-09-11T18:39:00,2026-09-11T18:51:00,7,10,True
MOVE-000621,GDS-051,Gati Freight 051,Goods,COR-02,SEC-06,2026-09-11,2026-09-11T06:13:00,2026-09-11T06:32:00,4,30,True
MOVE-000622,EXP-052,Gati Express 052,Express,COR-02,SEC-06,2026-09-11,2026-09-11T09:05:00,2026-09-11T09:14:00,9,5,True
MOVE-000623,PAS-053,Jan Pragati Passenger 053,Passenger,COR-02,SEC-06,2026-09-11,2026-09-11T15:18:00,2026-09-11T15:37:00,7,10,True
MOVE-000624,SUB-054,Gati Suburban 054,Suburban,COR-02,SEC-06,2026-09-11,2026-09-11T21:12:00,2026-09-11T21:23:00,6,8,True
MOVE-000625,EXP-061,Gati Express 061,Express,COR-03,SEC-07,2026-09-11,2026-09-11T06:28:00,2026-09-11T06:39:00,9,5,True
MOVE-000626,PAS-062,Jan Pragati Passenger 062,Passenger,COR-03,SEC-07,2026-09-11,2026-09-11T09:28:00,2026-09-11T09:43:00,7,10,True
MOVE-000627,SUB-063,Gati Suburban 063,Suburban,COR-03,SEC-07,2026-09-11,2026-09-11T16:03:00,2026-09-11T16:13:00,6,8,True
MOVE-000628,GDS-064,Gati Freight 064,Goods,COR-03,SEC-07,2026-09-11,2026-09-11T18:47:00,2026-09-11T19:11:00,4,30,True
MOVE-000629,PAS-071,Jan Pragati Passenger 071,Passenger,COR-03,SEC-08,2026-09-11,2026-09-11T07:17:00,2026-09-11T07:38:00,7,10,True
MOVE-000630,SUB-072,Gati Suburban 072,Suburban,COR-03,SEC-08,2026-09-11,2026-09-11T11:10:00,2026-09-11T11:22:00,6,8,True
MOVE-000631,GDS-073,Gati Freight 073,Goods,COR-03,SEC-08,2026-09-11,2026-09-11T14:05:00,2026-09-11T14:34:00,4,30,True
MOVE-000632,EXP-074,Gati Express 074,Express,COR-03,SEC-08,2026-09-11,2026-09-11T19:38:00,2026-09-11T19:50:00,9,5,True
MOVE-000633,SUB-081,Gati Suburban 081,Suburban,COR-03,SEC-09,2026-09-11,2026-09-11T05:10:00,2026-09-11T05:23:00,6,8,True
MOVE-000634,GDS-082,Gati Freight 082,Goods,COR-03,SEC-09,2026-09-11,2026-09-11T11:11:00,2026-09-11T11:32:00,4,30,True
MOVE-000635,EXP-083,Gati Express 083,Express,COR-03,SEC-09,2026-09-11,2026-09-11T14:11:00,2026-09-11T14:26:00,9,5,True
MOVE-000636,PAS-084,Jan Pragati Passenger 084,Passenger,COR-03,SEC-09,2026-09-11,2026-09-11T19:42:00,2026-09-11T20:01:00,7,10,True
MOVE-000637,GDS-091,Gati Freight 091,Goods,COR-04,SEC-10,2026-09-11,2026-09-11T05:33:00,2026-09-11T05:55:00,4,30,True
MOVE-000638,EXP-092,Gati Express 092,Express,COR-04,SEC-10,2026-09-11,2026-09-11T10:41:00,2026-09-11T10:52:00,9,5,True
MOVE-000639,PAS-093,Jan Pragati Passenger 093,Passenger,COR-04,SEC-10,2026-09-11,2026-09-11T15:54:00,2026-09-11T16:06:00,7,10,True
MOVE-000640,SUB-094,Gati Suburban 094,Suburban,COR-04,SEC-10,2026-09-11,2026-09-11T18:47:00,2026-09-11T19:02:00,6,8,True
MOVE-000641,EXP-101,Gati Express 101,Express,COR-04,SEC-11,2026-09-11,2026-09-11T05:01:00,2026-09-11T05:14:00,9,5,True
MOVE-000642,PAS-102,Jan Pragati Passenger 102,Passenger,COR-04,SEC-11,2026-09-11,2026-09-11T09:19:00,2026-09-11T09:35:00,7,10,True
MOVE-000643,SUB-103,Gati Suburban 103,Suburban,COR-04,SEC-11,2026-09-11,2026-09-11T16:23:00,2026-09-11T16:38:00,6,8,True
MOVE-000644,GDS-104,Gati Freight 104,Goods,COR-04,SEC-11,2026-09-11,2026-09-11T20:53:00,2026-09-11T21:11:00,4,30,True
MOVE-000645,PAS-111,Jan Pragati Passenger 111,Passenger,COR-04,SEC-12,2026-09-11,2026-09-11T07:11:00,2026-09-11T07:31:00,7,10,True
MOVE-000646,SUB-112,Gati Suburban 112,Suburban,COR-04,SEC-12,2026-09-11,2026-09-11T10:31:00,2026-09-11T10:48:00,6,8,True
MOVE-000647,GDS-113,Gati Freight 113,Goods,COR-04,SEC-12,2026-09-11,2026-09-11T15:32:00,2026-09-11T15:52:00,4,30,True
MOVE-000648,EXP-114,Gati Express 114,Express,COR-04,SEC-12,2026-09-11,2026-09-11T21:13:00,2026-09-11T21:21:00,9,5,True
MOVE-000649,SUB-121,Gati Suburban 121,Suburban,COR-05,SEC-13,2026-09-11,2026-09-11T06:50:00,2026-09-11T07:07:00,6,8,True
MOVE-000650,GDS-122,Gati Freight 122,Goods,COR-05,SEC-13,2026-09-11,2026-09-11T10:15:00,2026-09-11T10:34:00,4,30,True
MOVE-000651,EXP-123,Gati Express 123,Express,COR-05,SEC-13,2026-09-11,2026-09-11T16:08:00,2026-09-11T16:16:00,9,5,True
MOVE-000652,PAS-124,Jan Pragati Passenger 124,Passenger,COR-05,SEC-13,2026-09-11,2026-09-11T20:05:00,2026-09-11T20:22:00,7,10,True
MOVE-000653,GDS-131,Gati Freight 131,Goods,COR-05,SEC-14,2026-09-11,2026-09-11T05:18:00,2026-09-11T05:44:00,4,30,True
MOVE-000654,EXP-132,Gati Express 132,Express,COR-05,SEC-14,2026-09-11,2026-09-11T10:12:00,2026-09-11T10:23:00,9,5,True
MOVE-000655,PAS-133,Jan Pragati Passenger 133,Passenger,COR-05,SEC-14,2026-09-11,2026-09-11T14:17:00,2026-09-11T14:39:00,7,10,True
MOVE-000656,SUB-134,Gati Suburban 134,Suburban,COR-05,SEC-14,2026-09-11,2026-09-11T20:25:00,2026-09-11T20:41:00,6,8,True
MOVE-000657,EXP-141,Gati Express 141,Express,COR-05,SEC-15,2026-09-11,2026-09-11T07:04:00,2026-09-11T07:13:00,9,5,True
MOVE-000658,PAS-142,Jan Pragati Passenger 142,Passenger,COR-05,SEC-15,2026-09-11,2026-09-11T10:16:00,2026-09-11T10:30:00,7,10,True
MOVE-000659,SUB-143,Gati Suburban 143,Suburban,COR-05,SEC-15,2026-09-11,2026-09-11T14:33:00,2026-09-11T14:43:00,6,8,True
MOVE-000660,GDS-144,Gati Freight 144,Goods,COR-05,SEC-15,2026-09-11,2026-09-11T20:24:00,2026-09-11T20:51:00,4,30,True
MOVE-000661,GDS-001,Gati Freight 001,Goods,COR-01,SEC-01,2026-09-12,2026-09-12T07:01:00,2026-09-12T07:27:00,4,30,True
MOVE-000662,EXP-002,Gati Express 002,Express,COR-01,SEC-01,2026-09-12,2026-09-12T10:06:00,2026-09-12T10:15:00,9,5,True
MOVE-000663,PAS-003,Jan Pragati Passenger 003,Passenger,COR-01,SEC-01,2026-09-12,2026-09-12T15:46:00,2026-09-12T15:58:00,7,10,True
MOVE-000664,SUB-004,Gati Suburban 004,Suburban,COR-01,SEC-01,2026-09-12,2026-09-12T18:07:00,2026-09-12T18:20:00,6,8,True
MOVE-000665,EXP-011,Gati Express 011,Express,COR-01,SEC-02,2026-09-12,2026-09-12T05:50:00,2026-09-12T05:58:00,9,5,True
MOVE-000666,PAS-012,Jan Pragati Passenger 012,Passenger,COR-01,SEC-02,2026-09-12,2026-09-12T10:17:00,2026-09-12T10:32:00,7,10,True
MOVE-000667,SUB-013,Gati Suburban 013,Suburban,COR-01,SEC-02,2026-09-12,2026-09-12T16:25:00,2026-09-12T16:40:00,6,8,True
MOVE-000668,GDS-014,Gati Freight 014,Goods,COR-01,SEC-02,2026-09-12,2026-09-12T20:56:00,2026-09-12T21:20:00,4,30,True
MOVE-000669,PAS-021,Jan Pragati Passenger 021,Passenger,COR-01,SEC-03,2026-09-12,2026-09-12T06:30:00,2026-09-12T06:52:00,7,10,True
MOVE-000670,SUB-022,Gati Suburban 022,Suburban,COR-01,SEC-03,2026-09-12,2026-09-12T09:09:00,2026-09-12T09:21:00,6,8,True
MOVE-000671,GDS-023,Gati Freight 023,Goods,COR-01,SEC-03,2026-09-12,2026-09-12T16:11:00,2026-09-12T16:36:00,4,30,True
MOVE-000672,EXP-024,Gati Express 024,Express,COR-01,SEC-03,2026-09-12,2026-09-12T19:39:00,2026-09-12T19:49:00,9,5,True
MOVE-000673,SUB-031,Gati Suburban 031,Suburban,COR-02,SEC-04,2026-09-12,2026-09-12T06:00:00,2026-09-12T06:14:00,6,8,True
MOVE-000674,GDS-032,Gati Freight 032,Goods,COR-02,SEC-04,2026-09-12,2026-09-12T10:17:00,2026-09-12T10:38:00,4,30,True
MOVE-000675,EXP-033,Gati Express 033,Express,COR-02,SEC-04,2026-09-12,2026-09-12T15:47:00,2026-09-12T16:00:00,9,5,True
MOVE-000676,PAS-034,Jan Pragati Passenger 034,Passenger,COR-02,SEC-04,2026-09-12,2026-09-12T21:08:00,2026-09-12T21:30:00,7,10,True
MOVE-000677,GDS-041,Gati Freight 041,Goods,COR-02,SEC-05,2026-09-12,2026-09-12T06:23:00,2026-09-12T06:47:00,4,30,True
MOVE-000678,EXP-042,Gati Express 042,Express,COR-02,SEC-05,2026-09-12,2026-09-12T10:02:00,2026-09-12T10:18:00,9,5,True
MOVE-000679,PAS-043,Jan Pragati Passenger 043,Passenger,COR-02,SEC-05,2026-09-12,2026-09-12T14:50:00,2026-09-12T15:07:00,7,10,True
MOVE-000680,SUB-044,Gati Suburban 044,Suburban,COR-02,SEC-05,2026-09-12,2026-09-12T18:47:00,2026-09-12T19:05:00,6,8,True
MOVE-000681,EXP-051,Gati Express 051,Express,COR-02,SEC-06,2026-09-12,2026-09-12T07:16:00,2026-09-12T07:24:00,9,5,True
MOVE-000682,PAS-052,Jan Pragati Passenger 052,Passenger,COR-02,SEC-06,2026-09-12,2026-09-12T10:27:00,2026-09-12T10:46:00,7,10,True
MOVE-000683,SUB-053,Gati Suburban 053,Suburban,COR-02,SEC-06,2026-09-12,2026-09-12T16:08:00,2026-09-12T16:23:00,6,8,True
MOVE-000684,GDS-054,Gati Freight 054,Goods,COR-02,SEC-06,2026-09-12,2026-09-12T19:58:00,2026-09-12T20:26:00,4,30,True
MOVE-000685,PAS-061,Jan Pragati Passenger 061,Passenger,COR-03,SEC-07,2026-09-12,2026-09-12T07:18:00,2026-09-12T07:39:00,7,10,True
MOVE-000686,SUB-062,Gati Suburban 062,Suburban,COR-03,SEC-07,2026-09-12,2026-09-12T10:10:00,2026-09-12T10:26:00,6,8,True
MOVE-000687,GDS-063,Gati Freight 063,Goods,COR-03,SEC-07,2026-09-12,2026-09-12T15:35:00,2026-09-12T15:59:00,4,30,True
MOVE-000688,EXP-064,Gati Express 064,Express,COR-03,SEC-07,2026-09-12,2026-09-12T19:48:00,2026-09-12T20:04:00,9,5,True
MOVE-000689,SUB-071,Gati Suburban 071,Suburban,COR-03,SEC-08,2026-09-12,2026-09-12T07:00:00,2026-09-12T07:10:00,6,8,True
MOVE-000690,GDS-072,Gati Freight 072,Goods,COR-03,SEC-08,2026-09-12,2026-09-12T09:20:00,2026-09-12T09:48:00,4,30,True
MOVE-000691,EXP-073,Gati Express 073,Express,COR-03,SEC-08,2026-09-12,2026-09-12T15:53:00,2026-09-12T16:06:00,9,5,True
MOVE-000692,PAS-074,Jan Pragati Passenger 074,Passenger,COR-03,SEC-08,2026-09-12,2026-09-12T20:46:00,2026-09-12T21:05:00,7,10,True
MOVE-000693,GDS-081,Gati Freight 081,Goods,COR-03,SEC-09,2026-09-12,2026-09-12T07:25:00,2026-09-12T07:46:00,4,30,True
MOVE-000694,EXP-082,Gati Express 082,Express,COR-03,SEC-09,2026-09-12,2026-09-12T09:05:00,2026-09-12T09:16:00,9,5,True
MOVE-000695,PAS-083,Jan Pragati Passenger 083,Passenger,COR-03,SEC-09,2026-09-12,2026-09-12T14:08:00,2026-09-12T14:21:00,7,10,True
MOVE-000696,SUB-084,Gati Suburban 084,Suburban,COR-03,SEC-09,2026-09-12,2026-09-12T19:25:00,2026-09-12T19:35:00,6,8,True
MOVE-000697,EXP-091,Gati Express 091,Express,COR-04,SEC-10,2026-09-12,2026-09-12T05:19:00,2026-09-12T05:34:00,9,5,True
MOVE-000698,PAS-092,Jan Pragati Passenger 092,Passenger,COR-04,SEC-10,2026-09-12,2026-09-12T09:45:00,2026-09-12T10:07:00,7,10,True
MOVE-000699,SUB-093,Gati Suburban 093,Suburban,COR-04,SEC-10,2026-09-12,2026-09-12T14:27:00,2026-09-12T14:41:00,6,8,True
MOVE-000700,GDS-094,Gati Freight 094,Goods,COR-04,SEC-10,2026-09-12,2026-09-12T19:56:00,2026-09-12T20:14:00,4,30,True
MOVE-000701,PAS-101,Jan Pragati Passenger 101,Passenger,COR-04,SEC-11,2026-09-12,2026-09-12T06:32:00,2026-09-12T06:49:00,7,10,True
MOVE-000702,SUB-102,Gati Suburban 102,Suburban,COR-04,SEC-11,2026-09-12,2026-09-12T10:23:00,2026-09-12T10:33:00,6,8,True
MOVE-000703,GDS-103,Gati Freight 103,Goods,COR-04,SEC-11,2026-09-12,2026-09-12T16:05:00,2026-09-12T16:35:00,4,30,True
MOVE-000704,EXP-104,Gati Express 104,Express,COR-04,SEC-11,2026-09-12,2026-09-12T18:00:00,2026-09-12T18:12:00,9,5,True
MOVE-000705,SUB-111,Gati Suburban 111,Suburban,COR-04,SEC-12,2026-09-12,2026-09-12T07:04:00,2026-09-12T07:15:00,6,8,True
MOVE-000706,GDS-112,Gati Freight 112,Goods,COR-04,SEC-12,2026-09-12,2026-09-12T09:04:00,2026-09-12T09:26:00,4,30,True
MOVE-000707,EXP-113,Gati Express 113,Express,COR-04,SEC-12,2026-09-12,2026-09-12T14:13:00,2026-09-12T14:26:00,9,5,True
MOVE-000708,PAS-114,Jan Pragati Passenger 114,Passenger,COR-04,SEC-12,2026-09-12,2026-09-12T20:01:00,2026-09-12T20:15:00,7,10,True
MOVE-000709,GDS-121,Gati Freight 121,Goods,COR-05,SEC-13,2026-09-12,2026-09-12T07:19:00,2026-09-12T07:44:00,4,30,True
MOVE-000710,EXP-122,Gati Express 122,Express,COR-05,SEC-13,2026-09-12,2026-09-12T10:41:00,2026-09-12T10:55:00,9,5,True
MOVE-000711,PAS-123,Jan Pragati Passenger 123,Passenger,COR-05,SEC-13,2026-09-12,2026-09-12T14:16:00,2026-09-12T14:33:00,7,10,True
MOVE-000712,SUB-124,Gati Suburban 124,Suburban,COR-05,SEC-13,2026-09-12,2026-09-12T19:16:00,2026-09-12T19:26:00,6,8,True
MOVE-000713,EXP-131,Gati Express 131,Express,COR-05,SEC-14,2026-09-12,2026-09-12T07:24:00,2026-09-12T07:33:00,9,5,True
MOVE-000714,PAS-132,Jan Pragati Passenger 132,Passenger,COR-05,SEC-14,2026-09-12,2026-09-12T10:36:00,2026-09-12T10:50:00,7,10,True
MOVE-000715,SUB-133,Gati Suburban 133,Suburban,COR-05,SEC-14,2026-09-12,2026-09-12T14:58:00,2026-09-12T15:10:00,6,8,True
MOVE-000716,GDS-134,Gati Freight 134,Goods,COR-05,SEC-14,2026-09-12,2026-09-12T19:34:00,2026-09-12T20:01:00,4,30,True
MOVE-000717,PAS-141,Jan Pragati Passenger 141,Passenger,COR-05,SEC-15,2026-09-12,2026-09-12T07:11:00,2026-09-12T07:31:00,7,10,True
MOVE-000718,SUB-142,Gati Suburban 142,Suburban,COR-05,SEC-15,2026-09-12,2026-09-12T10:20:00,2026-09-12T10:32:00,6,8,True
MOVE-000719,GDS-143,Gati Freight 143,Goods,COR-05,SEC-15,2026-09-12,2026-09-12T15:50:00,2026-09-12T16:11:00,4,30,True
MOVE-000720,EXP-144,Gati Express 144,Express,COR-05,SEC-15,2026-09-12,2026-09-12T19:50:00,2026-09-12T19:58:00,9,5,True
MOVE-000721,EXP-001,Gati Express 001,Express,COR-01,SEC-01,2026-09-13,2026-09-13T06:48:00,2026-09-13T07:01:00,9,5,True
MOVE-000722,PAS-002,Jan Pragati Passenger 002,Passenger,COR-01,SEC-01,2026-09-13,2026-09-13T09:34:00,2026-09-13T09:48:00,7,10,True
MOVE-000723,SUB-003,Gati Suburban 003,Suburban,COR-01,SEC-01,2026-09-13,2026-09-13T14:52:00,2026-09-13T15:04:00,6,8,True
MOVE-000724,GDS-004,Gati Freight 004,Goods,COR-01,SEC-01,2026-09-13,2026-09-13T19:29:00,2026-09-13T19:49:00,4,30,True
MOVE-000725,PAS-011,Jan Pragati Passenger 011,Passenger,COR-01,SEC-02,2026-09-13,2026-09-13T06:32:00,2026-09-13T06:45:00,7,10,True
MOVE-000726,SUB-012,Gati Suburban 012,Suburban,COR-01,SEC-02,2026-09-13,2026-09-13T09:11:00,2026-09-13T09:28:00,6,8,True
MOVE-000727,GDS-013,Gati Freight 013,Goods,COR-01,SEC-02,2026-09-13,2026-09-13T14:51:00,2026-09-13T15:16:00,4,30,True
MOVE-000728,EXP-014,Gati Express 014,Express,COR-01,SEC-02,2026-09-13,2026-09-13T19:01:00,2026-09-13T19:13:00,9,5,True
MOVE-000729,SUB-021,Gati Suburban 021,Suburban,COR-01,SEC-03,2026-09-13,2026-09-13T05:10:00,2026-09-13T05:24:00,6,8,True
MOVE-000730,GDS-022,Gati Freight 022,Goods,COR-01,SEC-03,2026-09-13,2026-09-13T10:29:00,2026-09-13T10:59:00,4,30,True
MOVE-000731,EXP-023,Gati Express 023,Express,COR-01,SEC-03,2026-09-13,2026-09-13T16:02:00,2026-09-13T16:14:00,9,5,True
MOVE-000732,PAS-024,Jan Pragati Passenger 024,Passenger,COR-01,SEC-03,2026-09-13,2026-09-13T20:46:00,2026-09-13T21:05:00,7,10,True
MOVE-000733,GDS-031,Gati Freight 031,Goods,COR-02,SEC-04,2026-09-13,2026-09-13T05:00:00,2026-09-13T05:24:00,4,30,True
MOVE-000734,EXP-032,Gati Express 032,Express,COR-02,SEC-04,2026-09-13,2026-09-13T09:39:00,2026-09-13T09:47:00,9,5,True
